지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
41281,행신동,2021-07-17,샘터마을2,983,59.93,13,1996,42000
41281,행신동,2021-07-17,소만마을(대명)7,783,59.04,3,1995,43000
41281,행신동,2021-07-17,햇빛주공(18-2),938,84.79,13,1998,65700
41281,행신동,2021-07-17,햇빛마을주공20,934,59.98,2,1997,35600
41281,행신동,2021-07-17,햇빛주공23,953,59.97,8,1996,42000
41281,행신동,2021-07-17,햇빛주공23,953,39.99,6,1996,25850
41281,행신동,2021-07-17,햇빛주공23,953,59.97,3,1996,40000
41281,행신동,2021-07-19,행신3차SKVIEW,650,84.9858,17,2009,83000
41281,행신동,2021-07-19,서정마을 7단지 파크하임 휴먼시아,1090,130.88,9,2009,104000
41281,행신동,2021-07-19,무원마을(쌍용)5,767,101.88,12,1995,76500
41281,행신동,2021-07-19,소만마을9단지,793,43.76,8,1995,31000
41281,행신동,2021-07-19,햇빛마을주공20,934,59.97,5,1997,39800
41281,행신동,2021-07-20,서정마을 4단지,1068,84.81,12,2008,74700
41281,행신동,2021-07-20,샘터마을(화성),973,101.8,9,1997,70500
41281,행신동,2021-07-20,햇빛주공23,953,59.97,3,1996,43000
41281,행신동,2021-07-20,소만마을(성원)6,785,59.34,1,1995,41000
41281,행신동,2021-07-20,일신건영아파트(햇빛마을),958,99.78,17,1997,71000
41281,행신동,2021-07-20,무원마을(서광),692,84.99,4,1994,56000
41281,행신동,2021-07-20,햇빛마을주공20,934,59.97,18,1997,39800
41281,행신동,2021-07-20,햇빛마을주공20,934,49.96,12,1997,34000
41281,행신동,2021-07-21,행신3차SKVIEW,650,59.9368,4,2009,65800
41281,행신동,2021-07-21,햇빛주공(18-2),938,84.79,19,1998,64500
41281,행신동,2021-07-21,무원마을7단지,699,84.99,14,1994,54000
41281,행신동,2021-07-22,햇빛주공22,946,59.98,8,1996,40900
41281,행신동,2021-07-22,햇빛마을주공20,934,59.97,8,1997,41500
41281,행신동,2021-07-22,무원마을1단지,773,68.98,11,1995,51900
41281,행신동,2021-07-22,무원마을(라이프),692,84.99,15,1994,61500
41281,행신동,2021-07-22,무원마을(동신),769,101.73,15,1994,66000
41281,행신동,2021-07-22,햇빛마을19,903,84.98,11,1998,59000
41281,행신동,2021-07-22,소만마을1단지,796,45.48,10,1995,35000
41281,행신동,2021-07-23,소만마을1단지,796,45.48,10,1995,33000
41281,행신동,2021-07-23,소만마을(동성),791,84.99,8,1994,58300
41281,행신동,2021-07-23,무원마을(두산),702,71.55,5,1994,60000
41281,행신동,2021-07-23,햇빛주공23,953,49.96,3,1996,35900
41281,행신동,2021-07-23,햇빛마을주공20,934,59.56,19,1997,40600
41281,행신동,2021-07-23,윤창아파트총괄동,633-67,59.4,1,1996,30000
41281,행신동,2021-07-24,소만마을(성원)6,785,59.34,9,1995,47800
41281,행신동,2021-07-24,햇빛마을21단지,905,101.97,8,1997,74000
41281,행신동,2021-07-24,햇빛주공(18-2),938,65.97,17,1998,50800
41281,행신동,2021-07-24,햇빛주공(18-2),938,65.97,9,1998,51500
41281,행신동,2021-07-24,소만마을(대명)7,783,59.04,4,1995,44500
41281,행신동,2021-07-24,무원마을(서광),692,84.99,11,1994,62000
41281,행신동,2021-07-24,무원마을(서광),692,84.99,12,1994,62500
41281,행신동,2021-07-24,샘터마을2,983,39.99,3,1996,25000
41281,행신동,2021-07-24,샘터마을2,983,59.98,8,1996,42000
41281,행신동,2021-07-24,햇빛마을,958,99.78,6,1997,72900
41281,행신동,2021-07-25,햇빛주공(18-1),895,65.97,17,1998,52000
41281,행신동,2021-07-25,샘터마을2,983,59.56,20,1996,38500
41281,행신동,2021-07-26,무궁화,634-83,73.8,2,1993,47000
41281,행신동,2021-07-26,햇빛주공23,953,49.96,5,1996,37200
41281,행신동,2021-07-26,소만마을1단지,796,45.48,2,1995,30300
41281,행신동,2021-07-26,소만마을(성원)6,785,49.77,3,1995,39000
41281,행신동,2021-07-26,윤창주택(634-45),634-45,47.43,2,1989,18700
41281,행신동,2021-07-27,소만마을9단지,793,43.76,8,1995,32000
41281,행신동,2021-07-27,소만마을(성원)6,785,49.77,15,1995,40700
41281,행신동,2021-07-27,햇빛주공22,946,39.99,3,1996,23000
41281,행신동,2021-07-27,소만마을(풍림),781,45.36,9,1994,33000
41281,행신동,2021-07-28,햇빛주공(18-1),895,84.79,1,1998,54000
41281,행신동,2021-07-28,무원마을7단지,699,73.08,11,1994,53000
41281,행신동,2021-07-29,햇빛마을19,903,84.98,10,1998,57900
41281,행신동,2021-07-30,샘터마을2,983,59.98,11,1996,42000
41281,행신동,2021-07-30,샘터마을2,983,59.98,4,1996,42400
41281,행신동,2021-07-30,햇빛주공23,953,59.56,3,1996,44000
41281,행신동,2021-07-31,무원마을1단지,773,68.98,12,1995,50500
41281,행신동,2021-07-31,소만마을(성원)6,785,59.34,11,1995,50000
41281,행신동,2021-07-31,소만마을1단지,796,45.48,9,1995,32000
41281,행신동,2021-07-31,햇빛주공(18-2),938,65.97,5,1998,50000
41281,행신동,2021-07-31,소만마을(성원)6,785,59.34,11,1995,49800
41281,향동동,2021-07-10,DMC리슈빌더포레스트,570,84.9887,11,2019,100000
41281,향동동,2021-07-10,DMC호반베르디움더포레4단지,552,70.9637,10,2019,93800
41281,향동동,2021-07-17,DMC호반베르디움더포레4단지,552,70.9637,4,2019,92000
41281,향동동,2021-07-31,DMC호반베르디움더포레3단지,557,70.9637,7,2019,93000
41281,화정동,2021-07-01,은빛마을11단지,961,60.0,7,1996,52500
41281,화정동,2021-07-01,별빛마을7단지,953,84.95,7,1995,93600
41281,화정동,2021-07-02,은빛마을11단지,961,60.0,7,1996,54500
41281,화정동,2021-07-02,은빛마을11단지,961,60.0,14,1996,53000
41281,화정동,2021-07-03,옥빛마을14단지,1004,50.0,3,1995,37000
41281,화정동,2021-07-03,별빛마을(부영)8(좋은집),952,50.0,7,1995,43000
41281,화정동,2021-07-03,달빛마을(부영)2,851,59.65,1,1996,41000
41281,화정동,2021-07-03,달빛마을(경남),858,72.27,13,1995,50250
41281,화정동,2021-07-03,달빛(라이프)2,851,49.95,13,1996,31000
41281,화정동,2021-07-03,옥빛마을(주공)16(그린나래),1141,59.97,7,1996,48300
41281,화정동,2021-07-03,은빛마을11단지,961,50.0,8,1996,42500
41281,화정동,2021-07-04,달빛(라이프)2,851,49.95,16,1996,32000
41281,화정동,2021-07-05,은빛마을11단지,961,60.0,19,1996,53000
41281,화정동,2021-07-05,달빛(라이프)2,851,59.97,5,1996,40000
41281,화정동,2021-07-05,달빛마을(부영)2,851,50.0,6,1996,30500
41281,화정동,2021-07-05,별빛마을(건영)10,951,84.96,9,1996,73000
41281,화정동,2021-07-05,별빛마을(부영)8(좋은집),952,50.0,11,1995,44000
41281,화정동,2021-07-05,옥빛마을(주공)15,1127,59.97,16,1997,45000
41281,화정동,2021-07-05,옥빛마을(주공)15,1127,59.97,18,1997,47500
41281,화정동,2021-07-06,별빛마을(건영)10,951,84.96,9,1996,74500
41281,화정동,2021-07-06,은빛마을6단지,936,103.92,6,1996,90000
41281,화정동,2021-07-06,옥빛마을(주공)16(그린나래),1141,59.97,1,1996,38800
41281,화정동,2021-07-07,은빛마을11단지,961,50.0,11,1996,45000
41281,화정동,2021-07-07,옥빛마을(주공)15,1127,59.97,8,1997,47200
41281,화정동,2021-07-07,달빛(라이프)2,851,49.95,2,1996,33700
41281,화정동,2021-07-07,옥빛마을(주공)15,1127,59.97,1,1997,44700
41281,화정동,2021-07-08,은빛마을11단지,961,50.0,5,1996,39000
41281,화정동,2021-07-08,달빛(라이프)2,851,49.95,15,1996,31000
41281,화정동,2021-07-08,별빛마을(부영)8(좋은집),952,50.0,13,1995,42800
41281,화정동,2021-07-08,별빛마을7단지,953,85.0,4,1995,83900
41281,화정동,2021-07-09,별빛마을(건영)10,951,84.96,9,1996,81000
41281,화정동,2021-07-09,은빛마을11단지,961,60.0,11,1996,51800
41281,화정동,2021-07-10,옥빛마을(주공)15,1127,59.97,8,1997,48500
41281,화정동,2021-07-10,옥빛마을(주공)17(에듀뷰),1135,84.79,6,1997,62000
41281,화정동,2021-07-10,별빛마을7단지,953,84.95,9,1995,77900
41281,화정동,2021-07-10,별빛마을(부영)8(좋은집),952,50.0,11,1995,43000
41281,화정동,2021-07-10,달빛마을4단지,868,133.89,4,1995,69900
41281,화정동,2021-07-10,은빛(미도파)5,870,134.97,2,1995,70000
41281,화정동,2021-07-12,달빛마을(동부),858,84.9,3,1995,57000
41281,화정동,2021-07-12,달빛마을(극동),858,84.9,12,1995,59500
41281,화정동,2021-07-12,별빛마을(부영)8(좋은집),952,50.0,18,1995,45300
41281,화정동,2021-07-13,은빛마을11단지,961,50.0,3,1996,43400
41281,화정동,2021-07-13,달빛마을(부영)2,851,59.65,19,1996,42000
41281,화정동,2021-07-14,달빛마을(부영)2,851,50.0,3,1996,30000
41281,화정동,2021-07-14,옥빛마을(일신건영)13(휴먼빌),987,53.12,10,1995,48000
41281,화정동,2021-07-15,달빛마을3단지,865,84.95,3,1995,57500
41281,화정동,2021-07-16,옥빛마을(일신건영)13(휴먼빌),987,59.835,13,1995,60700
41281,화정동,2021-07-16,옥빛마을(주공)15,1127,59.97,19,1997,48300
41281,화정동,2021-07-17,옥빛마을(주공)15,1127,59.97,7,1997,46900
41281,화정동,2021-07-17,은빛마을11단지,961,60.0,5,1996,54000
41281,화정동,2021-07-17,달빛마을(진덕),858,84.9,17,1995,60000
41281,화정동,2021-07-17,달빛(라이프)2,851,49.95,13,1996,34500
41281,화정동,2021-07-17,달빛마을(부영)2,851,50.0,10,1996,30000
41281,화정동,2021-07-17,별빛마을9단지(기산),948,84.93,11,1995,67000
41281,화정동,2021-07-17,옥빛마을(주공)15,1127,59.97,8,1997,49900
41281,화정동,2021-07-17,옥빛마을(주공)17(에듀뷰),1135,84.79,18,1997,59900
41281,화정동,2021-07-19,은빛마을11단지,961,50.0,5,1996,41800
41281,화정동,2021-07-20,달빛마을(부영)2,851,50.0,5,1996,30000
41281,화정동,2021-07-20,달빛마을(부영)2,851,50.0,15,1996,30000
41281,화정동,2021-07-20,옥빛마을14단지,1004,50.0,7,1995,43000
41281,화정동,2021-07-21,달빛마을3단지,865,84.95,14,1995,58000
41281,화정동,2021-07-21,옥빛마을14단지,1004,60.0,19,1995,47000
41281,화정동,2021-07-21,옥빛마을(일신건영)13(휴먼빌),987,53.12,8,1995,48950
41281,화정동,2021-07-21,옥빛마을(일신건영)13(휴먼빌),987,59.835,11,1995,58750
41281,화정동,2021-07-22,달빛마을(경남),858,84.9,17,1995,55000
41281,화정동,2021-07-22,은빛삼익건설(5),870,134.97,4,1995,72000
41281,화정동,2021-07-23,별빛마을9단지(913동에서918동),948,84.93,3,1995,67900
41281,화정동,2021-07-23,별빛마을(부영)8(좋은집),952,50.0,19,1995,46500
41281,화정동,2021-07-24,별빛마을(부영)8(좋은집),952,50.0,1,1995,40000
41281,화정동,2021-07-24,은빛마을11단지,961,60.0,14,1996,53000
41281,화정동,2021-07-24,달빛마을(부영)2,851,50.0,8,1996,32000
41281,화정동,2021-07-24,옥빛마을(주공)15,1127,59.97,12,1997,48200
41281,화정동,2021-07-24,은빛마을11단지,961,60.0,6,1996,55000
41281,화정동,2021-07-24,달빛(라이프)2,851,49.95,5,1996,33800
41281,화정동,2021-07-26,달빛마을(부영)2,851,50.0,8,1996,32000
41281,화정동,2021-07-27,별빛마을9단지(901동에서906동),948,84.93,9,1995,70000
41281,화정동,2021-07-27,은빛삼익건설(5),870,99.94,8,1995,72000
41281,화정동,2021-07-28,은빛마을11단지,961,50.0,2,1996,46000
41281,화정동,2021-07-28,달빛마을(부영)2,851,50.0,9,1996,30000
41281,화정동,2021-07-29,옥빛마을(주공)15,1127,59.97,2,1997,45000
41281,화정동,2021-07-30,옥빛마을(주공)17(에듀뷰),1135,84.79,15,1997,65700
41281,화정동,2021-07-30,은빛마을11단지,961,60.0,19,1996,51000
41281,화정동,2021-07-30,달빛마을(부영)2,851,59.65,6,1996,42000
41281,화정동,2021-07-31,옥빛마을14단지,1004,60.0,3,1995,48000
41281,화정동,2021-07-31,달빛마을4단지,868,133.89,8,1995,72000
41285,마두동,2021-07-01,강촌마을(라이프),789,84.93,21,1993,72500
41285,마두동,2021-07-01,백마마을(금호),732,41.85,3,1995,28000
41285,마두동,2021-07-01,"강촌마을, 상가(주상복합)",806,35.1,14,1998,21000
41285,마두동,2021-07-03,백마마을(삼성),755,101.91,14,1993,80500
41285,마두동,2021-07-03,강촌마을(동아),757,154.02,2,1993,98000
41285,마두동,2021-07-04,백마마을(삼성),755,133.47,8,1993,98000
41285,마두동,2021-07-04,강촌마을(한신),783,173.58,3,1993,100000
41285,마두동,2021-07-06,강촌마을(라이프),789,84.93,16,1993,74000
41285,마두동,2021-07-06,"강촌마을, 상가(주상복합)",806,35.1,1,1998,18500
41285,마두동,2021-07-06,강촌마을(동아),757,84.87,10,1992,61500
41285,마두동,2021-07-07,"강촌마을, 상가(주상복합)",806,35.1,7,1998,20800
41285,마두동,2021-07-09,강촌마을(한신),783,173.58,4,1993,100000
41285,마두동,2021-07-09,강촌마을(라이프),789,36.54,3,1992,28700
41285,마두동,2021-07-10,강촌마을(우방),794,84.94,7,1993,69000
41285,마두동,2021-07-10,강촌마을(동아),757,84.96,8,1992,78000
41285,마두동,2021-07-10,강촌마을(동아),757,84.96,16,1992,77500
41285,마두동,2021-07-10,"강촌마을, 상가(주상복합)",806,35.1,6,1998,20000
41285,마두동,2021-07-11,"강촌마을, 상가(주상복합)",806,35.1,19,1998,20000
41285,마두동,2021-07-13,강촌마을(라이프),789,84.93,7,1993,73000
41285,마두동,2021-07-14,백마마을(한성),717,101.76,1,1994,73000
41285,마두동,2021-07-16,백마마을(벽산),719,59.925,9,1994,53000
41285,마두동,2021-07-16,백마마을(삼환),739,114.81,9,1992,83500
41285,마두동,2021-07-17,백마마을(한양),732,84.945,1,1995,64000
41285,마두동,2021-07-19,강촌마을(진흥),787,134.67,10,1992,85000
41285,마두동,2021-07-19,강촌마을(코오롱),796,123.75,13,1993,96000
41285,마두동,2021-07-20,"강촌마을, 상가(주상복합)",806,35.1,1,1998,17500
41285,마두동,2021-07-21,강촌마을(라이프),789,84.93,9,1993,70000
41285,마두동,2021-07-21,"강촌마을, 상가(주상복합)",806,35.1,18,1998,21000
41285,마두동,2021-07-21,백마마을(한양),732,84.945,6,1995,67500
41285,마두동,2021-07-22,"강촌마을, 상가(주상복합)",806,35.1,11,1998,21000
41285,마두동,2021-07-22,백마마을(한성),717,70.43,6,1994,58500
41285,마두동,2021-07-22,백마마을(한양),732,84.945,2,1995,64500
41285,마두동,2021-07-22,강촌마을(코오롱),796,123.75,12,1993,95000
41285,마두동,2021-07-22,강촌마을(코오롱),796,101.94,7,1993,81000
41285,마두동,2021-07-24,강촌마을(동아),757,84.96,7,1992,75000
41285,마두동,2021-07-26,백마마을(금호),732,83.77,6,1995,70000
41285,마두동,2021-07-28,백마마을(한성),717,70.43,7,1994,59500
41285,마두동,2021-07-28,"강촌마을, 상가(주상복합)",806,35.1,18,1998,21000
41285,마두동,2021-07-30,강촌마을(라이프),789,84.93,8,1993,73000
41285,마두동,2021-07-31,백마마을(삼환),739,114.81,9,1992,89000
41285,마두동,2021-07-31,강촌마을(라이프),789,49.14,4,1992,45000
41285,백석동,2021-07-02,백송마을(코오롱),1139,51.03,2,1994,33500
41285,백석동,2021-07-03,백송마을(우성),1183,37.8,14,1992,24000
41285,백석동,2021-07-03,백송마을(선경),1139,51.03,10,1994,35000
41285,백석동,2021-07-03,백송마을(두산),1140,71.28,14,1994,53800
41285,백석동,2021-07-03,백송마을(삼부),1187,84.99,6,1993,58700
41285,백석동,2021-07-03,백송마을(벽산),1135,69.336,10,1994,53000
41285,백석동,2021-07-03,백송마을(한신),1183,50.05,2,1992,34000
41285,백석동,2021-07-04,백송마을(두산),1140,59.76,4,1994,41500
41285,백석동,2021-07-05,백송마을(대림),1186,48.91,1,1993,28300
41285,백석동,2021-07-06,백송마을(선경),1139,51.03,2,1994,34550
41285,백석동,2021-07-06,백송마을(풍림),1190,59.88,1,1992,39300
41285,백석동,2021-07-06,일산요진와이시티,1237,84.49,12,2016,112000
41285,백석동,2021-07-07,흰돌마을(한진),1349,49.5,11,1994,42000
41285,백석동,2021-07-07,일산요진와이시티,1237,103.41,36,2016,125000
41285,백석동,2021-07-07,백송마을(삼호),1190,59.99,4,1992,42000
41285,백석동,2021-07-07,백송마을(한신),1183,50.05,3,1992,31500
41285,백석동,2021-07-07,백송마을(우성),1183,37.8,9,1992,20600
41285,백석동,2021-07-08,백송마을(삼호),1190,59.99,9,1992,43150
41285,백석동,2021-07-09,백송마을(대림),1186,48.91,5,1993,29500
41285,백석동,2021-07-09,백송마을(풍림),1190,59.87,1,1992,34000
41285,백석동,2021-07-09,백송마을(대림),1186,48.91,5,1993,26000
41285,백석동,2021-07-10,일산요진와이시티,1237,103.41,28,2016,128500
41285,백석동,2021-07-10,백송마을(한신),1183,52.92,2,1992,33500
41285,백석동,2021-07-12,백송마을(선경),1139,51.03,10,1994,36000
41285,백석동,2021-07-12,백송마을(삼호),1190,84.69,1,1992,58000
41285,백석동,2021-07-12,백송마을(임광),1136,84.27,7,1994,53000
41285,백석동,2021-07-14,백송마을(임광),1136,59.34,10,1994,36500
41285,백석동,2021-07-14,백송마을(삼호),1190,59.99,7,1992,45500
41285,백석동,2021-07-15,흰돌마을(청구),1351,69.63,3,1995,46500
41285,백석동,2021-07-15,백송마을(삼호),1190,84.69,8,1992,60800
41285,백석동,2021-07-15,일산요진와이시티,1237,84.3,12,2016,107500
41285,백석동,2021-07-16,백송마을(삼호),1190,59.99,9,1992,44000
41285,백석동,2021-07-16,백송마을(풍림),1190,84.83,10,1992,60500
41285,백석동,2021-07-16,백송마을(선경),1139,51.03,13,1994,34500
41285,백석동,2021-07-17,일산요진와이시티,1237,84.49,48,2016,110000
41285,백석동,2021-07-17,백송마을(두산),1140,59.76,4,1994,37000
41285,백석동,2021-07-19,일산요진와이시티,1237,84.3,49,2016,120000
41285,백석동,2021-07-20,일산요진와이시티,1237,127.86,12,2016,154000
41285,백석동,2021-07-21,일산요진와이시티,1237,127.86,25,2016,158500
41285,백석동,2021-07-22,일산요진와이시티,1237,103.41,50,2016,139000
41285,백석동,2021-07-22,백송마을(삼호),1190,84.69,15,1992,58800
41285,백석동,2021-07-23,일산요진와이시티,1237,84.31,50,2016,127000
41285,백석동,2021-07-23,일산요진와이시티,1237,103.84,54,2016,136000
41285,백석동,2021-07-23,백송마을(코오롱),1139,51.03,6,1994,36000
41285,백석동,2021-07-30,백송마을(코오롱),1139,71.37,11,1994,50800
41285,사리현동,2021-07-16,동문(189-0),189,84.6186,10,2005,32000
41285,사리현동,2021-07-19,현대그린,466-1,38.52,3,1989,7600
41285,사리현동,2021-07-19,현대그린,466-1,38.52,4,1989,6900
41285,사리현동,2021-07-30,현대그린,466-1,38.52,1,1989,7500
41285,성석동,2021-07-02,청원네이처빌,1077,59.89,1,2004,20500
